objDefaultSpawn,272,16,,0,1,1,4294967295,0
objSolid,0,0,,0,1,1,4294967295,0
objSolid,16,0,,0,1,1,4294967295,0
objSolid,32,0,,0,1,1,4294967295,0
objSolid,32,16,,0,1,1,4294967295,0
objSolid,32,32,,0,1,1,4294967295,0
objSolid,16,32,,0,1,1,4294967295,0
objSolid,0,32,,0,1,1,4294967295,0
objSolid,0,16,,0,1,1,4294967295,0
objSolid,16,16,,0,1,1,4294967295,0
objSolid,64,32,,0,1,1,4294967295,0
objSolid,48,48,,0,1,1,4294967295,0
objSolid,64,48,,0,1,1,4294967295,0
objSolid,80,48,,0,1,1,4294967295,0
objSolid,96,48,,0,1,1,4294967295,0
objSolid,96,32,,0,1,1,4294967295,0
objSolid,80,32,,0,1,1,4294967295,0
objSolid,96,16,,0,1,1,4294967295,0
objSolid,96,0,,0,1,1,4294967295,0
objSolid,80,0,,0,1,1,4294967295,0
objSolid,64,0,,0,1,1,4294967295,0
objSolid,48,0,,0,1,1,4294967295,0
objSolid,48,16,,0,1,1,4294967295,0
objSolid,48,32,,0,1,1,4294967295,0
objSolid,64,16,,0,1,1,4294967295,0
objSolid,80,16,,0,1,1,4294967295,0
objSolid,0,64,,0,1,1,4294967295,0
objSolid,16,64,,0,1,1,4294967295,0
objSolid,16,48,,0,1,1,4294967295,0
objSolid,0,48,,0,1,1,4294967295,0
objBossDoorVertical,64,64,,0,1,1,4294967295,0
objLadder,32,48,,0,1,1,4294967295,0
objLadder,32,64,,0,1,1,4294967295,0
objObjectSetter,0,0,,0,1,1,4294967295,0
objStopScrollingHorizontal,256,0,,0,1,1,4294967295,0
objRightScrolling,512,0,,0,1,1,4294967295,0
objRightScrolling,768,0,,0,1,1,4294967295,0
objRightScrolling,1024,0,,0,1,1,4294967295,0
objSectionArrowUp,576,176,,0,1,1,4294967295,0
objSectionArrowUp,864,176,,0,1,1,4294967295,0
objSectionArrowUp,1088,176,,0,1,1,4294967295,0
objRightScrolling,1280,0,,0,1,1,4294967295,0
objRightScrolling,1536,0,,0,1,1,4294967295,0
objSectionArrowUp,1344,176,,0,1,1,4294967295,0
