bgBasic,272,832,16,16,16,16,0,1,1,4294967295
bgBasic,288,832,16,16,16,16,0,1,1,4294967295
bgBasic,336,832,16,16,16,16,0,1,1,4294967295
bgBasic,352,832,16,16,16,16,0,1,1,4294967295
bgBasic,368,832,16,16,16,16,0,1,1,4294967295
bgBasic,384,832,16,16,16,16,0,1,1,4294967295
bgBasic,432,832,16,16,16,16,0,1,1,4294967295
bgBasic,448,832,16,16,16,16,0,1,1,4294967295
bgBasic,464,832,16,16,16,16,0,1,1,4294967295
bgBasic,480,832,16,16,16,16,0,1,1,4294967295
bgBasic,272,784,16,16,16,16,0,1,1,4294967295
bgBasic,288,784,16,16,16,16,0,1,1,4294967295
bgBasic,304,784,16,16,16,16,0,1,1,4294967295
bgBasic,320,784,16,16,16,16,0,1,1,4294967295
bgBasic,336,784,16,16,16,16,0,1,1,4294967295
bgBasic,384,784,16,16,16,16,0,1,1,4294967295
bgBasic,400,784,16,16,16,16,0,1,1,4294967295
bgBasic,416,784,16,16,16,16,0,1,1,4294967295
bgBasic,464,784,16,16,16,16,0,1,1,4294967295
bgBasic,480,784,16,16,16,16,0,1,1,4294967295
bgBasic,480,736,16,16,16,16,0,1,1,4294967295
bgBasic,464,736,16,16,16,16,0,1,1,4294967295
bgBasic,416,736,16,16,16,16,0,1,1,4294967295
bgBasic,400,736,16,16,16,16,0,1,1,4294967295
bgBasic,384,736,16,16,16,16,0,1,1,4294967295
bgBasic,368,736,16,16,16,16,0,1,1,4294967295
bgBasic,272,736,16,16,16,16,0,1,1,4294967295
bgBasic,288,736,16,16,16,16,0,1,1,4294967295
bgBasic,304,832,64,32,16,16,0,1,1,4294967295
bgBasic,320,832,64,32,16,16,0,1,1,4294967295
bgBasic,400,832,64,32,16,16,0,1,1,4294967295
bgBasic,416,832,64,32,16,16,0,1,1,4294967295
bgBasic,368,784,64,32,16,16,0,1,1,4294967295
bgBasic,352,784,64,32,16,16,0,1,1,4294967295
bgBasic,432,784,48,16,16,16,0,1,1,4294967295
bgBasic,448,784,48,16,16,16,0,1,1,4294967295
bgBasic,304,736,48,16,16,16,0,1,1,4294967295
bgBasic,320,736,48,16,16,16,0,1,1,4294967295
bgBasic,336,736,48,16,16,16,0,1,1,4294967295
bgBasic,352,736,48,16,16,16,0,1,1,4294967295
bgBasic,432,736,64,32,16,16,0,1,1,4294967295
bgBasic,448,736,64,32,16,16,0,1,1,4294967295
bgBasic,256,688,64,32,16,16,0,1,1,4294967295
bgBasic,256,672,64,32,16,16,0,1,1,4294967295
